Index,Timestamp,Voltage [V],Current [A],Power [W],Resistance [Ohm]
2080,2025-03-30 19:10:37,7.767948,0.077331,0.597638,100.762619
2081,2025-03-30 19:10:38,7.768533,0.077225,0.600502,100.398674
2082,2025-03-30 19:10:39,7.768031,0.077478,0.602111,100.09761
2083,2025-03-30 19:10:40,7.768825,0.077509,0.601935,100.406708
2084,2025-03-30 19:10:41,7.768167,0.077515,0.602799,100.303497
2085,2025-03-30 19:10:42,7.767467,0.077384,0.602166,100.472191
2086,2025-03-30 19:10:43,7.767321,0.077391,0.600751,100.204468
2087,2025-03-30 19:10:44,7.767655,0.077441,0.602028,100.0755
2088,2025-03-30 19:10:46,7.76543,0.077433,0.600904,100.55043
2089,2025-03-30 19:10:47,7.765388,0.07764,0.6025,100.282814
2090,2025-03-30 19:10:48,7.765712,0.077391,0.600965,100.251823
2091,2025-03-30 19:10:49,7.764543,0.077414,0.602087,100.009056
2092,2025-03-30 19:10:50,7.764709,0.077393,0.600962,100.240967
2093,2025-03-30 19:10:51,7.764501,0.077401,0.601392,100.198952
2094,2025-03-30 19:10:52,7.764344,0.077527,0.601841,100.398796
2095,2025-03-30 19:10:53,7.764751,0.077541,0.601384,100.165642
2096,2025-03-30 19:10:54,7.764688,0.077727,0.603042,100.070992
2097,2025-03-30 19:10:55,7.763947,0.077194,0.599936,100.207161
2098,2025-03-30 19:10:56,7.764344,0.077327,0.602616,100.060944
2099,2025-03-30 19:10:57,7.762986,0.077497,0.601201,100.391891
2100,2025-03-30 19:10:59,7.761879,0.077418,0.602708,100.394653
2101,2025-03-30 19:11:00,7.763237,0.077337,0.601392,100.239944
2102,2025-03-30 19:11:01,7.762537,0.077465,0.600458,100.110855
2103,2025-03-30 19:11:02,7.762056,0.07748,0.60134,100.088516
2104,2025-03-30 19:11:03,7.762578,0.077601,0.601936,100.409492
2105,2025-03-30 19:11:04,7.760468,0.077467,0.600442,100.324493
2106,2025-03-30 19:11:05,7.762171,0.077535,0.601116,100.409012
2107,2025-03-30 19:11:06,7.761033,0.077389,0.600052,100.113594
2108,2025-03-30 19:11:07,7.761775,0.077272,0.601532,100.342064
2109,2025-03-30 19:11:08,7.760124,0.077683,0.602611,100.103462
2110,2025-03-30 19:11:09,7.76096,0.077549,0.601912,100.036064
2111,2025-03-30 19:11:10,7.761168,0.077483,0.601088,100.157982
2112,2025-03-30 19:11:12,7.76026,0.077409,0.600472,100.33416
2113,2025-03-30 19:11:13,7.758735,0.077484,0.601007,99.985168
2114,2025-03-30 19:11:14,7.759779,0.077528,0.599858,100.201103
2115,2025-03-30 19:11:15,7.759539,0.077539,0.601151,100.183464
2116,2025-03-30 19:11:16,7.75793,0.077471,0.60238,99.9897
2117,2025-03-30 19:11:17,7.757972,0.07751,0.601091,100.167366
2118,2025-03-30 19:11:18,7.759194,0.077523,0.600996,100.111931
2119,2025-03-30 19:11:19,7.757732,0.077458,0.601407,100.112099
2120,2025-03-30 19:11:20,7.758557,0.077468,0.601716,100.213066
2121,2025-03-30 19:11:21,7.757847,0.077624,0.600827,99.922188
2122,2025-03-30 19:11:22,7.756687,0.077717,0.600607,99.897743
2123,2025-03-30 19:11:24,7.757429,0.077575,0.601083,100.090881
2124,2025-03-30 19:11:25,7.756917,0.077342,0.600172,100.012917
2125,2025-03-30 19:11:26,7.754995,0.07742,0.600544,100.175392
2126,2025-03-30 19:11:27,7.756155,0.077484,0.601419,100.04921
2127,2025-03-30 19:11:28,7.755904,0.077559,0.600643,100.14827
2128,2025-03-30 19:11:29,7.754766,0.077466,0.601066,100.207687
2129,2025-03-30 19:11:30,7.754734,0.077532,0.602766,100.032921
2130,2025-03-30 19:11:31,7.756165,0.077592,0.601535,99.825287
2131,2025-03-30 19:11:32,7.755037,0.077658,0.601764,100.019821
2132,2025-03-30 19:11:33,7.754379,0.07754,0.602179,99.934105
2133,2025-03-30 19:11:34,7.7544,0.077678,0.602564,99.671761
2134,2025-03-30 19:11:35,7.754776,0.077513,0.60095,100.314285
2135,2025-03-30 19:11:37,7.7537,0.077676,0.601698,99.997604
2136,2025-03-30 19:11:38,7.754285,0.077494,0.600648,99.955505
2137,2025-03-30 19:11:39,7.753637,0.077656,0.60216,100.108742
2138,2025-03-30 19:11:40,7.753314,0.07751,0.602113,99.906525
2139,2025-03-30 19:11:41,7.752875,0.077258,0.600666,100.257912
2140,2025-03-30 19:11:42,7.753314,0.077663,0.60125,99.821083
2141,2025-03-30 19:11:43,7.751736,0.077819,0.601431,99.802864
2142,2025-03-30 19:11:44,7.75299,0.077546,0.599605,99.9804
2143,2025-03-30 19:11:45,7.752603,0.077702,0.60232,100.056404
2144,2025-03-30 19:11:46,7.751485,0.077619,0.602383,100.072075
2145,2025-03-30 19:11:47,7.752237,0.077634,0.601203,99.963768
2146,2025-03-30 19:11:48,7.750671,0.077734,0.602043,99.890755
2147,2025-03-30 19:11:49,7.750827,0.077624,0.602732,99.741966
2148,2025-03-30 19:11:51,7.749469,0.077656,0.600824,99.993774
2149,2025-03-30 19:11:52,7.75088,0.077526,0.601473,100.048256
2150,2025-03-30 19:11:53,7.750033,0.077608,0.600866,100.122955
2151,2025-03-30 19:11:54,7.748477,0.077371,0.60082,100.069099
2152,2025-03-30 19:11:55,7.749292,0.0778,0.602008,99.755547
2153,2025-03-30 19:11:56,7.749731,0.077929,0.601801,99.840561
2154,2025-03-30 19:11:57,7.749679,0.077771,0.603104,99.896263
2155,2025-03-30 19:11:58,7.748049,0.077926,0.603766,99.650391
2156,2025-03-30 19:11:59,7.748832,0.077792,0.600439,100.040382
2157,2025-03-30 19:12:00,7.747516,0.077654,0.602597,99.704811
2158,2025-03-30 19:12:01,7.747359,0.077548,0.602539,99.68483
2159,2025-03-30 19:12:02,7.747318,0.07766,0.601481,99.858917
2160,2025-03-30 19:12:04,7.746816,0.07764,0.601327,99.923576
2161,2025-03-30 19:12:05,7.747579,0.077552,0.601182,99.790131
2162,2025-03-30 19:12:06,7.747286,0.0776,0.60064,99.818451
2163,2025-03-30 19:12:07,7.745918,0.077467,0.600177,99.828873
2164,2025-03-30 19:12:08,7.745197,0.077663,0.601348,100.174942
2165,2025-03-30 19:12:09,7.746388,0.077498,0.60046,99.713898
2166,2025-03-30 19:12:10,7.746586,0.077639,0.602277,99.60643
2167,2025-03-30 19:12:11,7.745218,0.077752,0.601681,99.696442
2168,2025-03-30 19:12:12,7.746148,0.077533,0.601189,99.898056
2169,2025-03-30 19:12:13,7.744696,0.077548,0.600987,99.78228
2170,2025-03-30 19:12:14,7.744529,0.077671,0.602249,99.806274
2171,2025-03-30 19:12:16,7.744706,0.077611,0.601472,99.754471
2172,2025-03-30 19:12:17,7.743923,0.077557,0.600644,99.89872
2173,2025-03-30 19:12:18,7.742889,0.07764,0.601506,99.902863
2174,2025-03-30 19:12:19,7.743798,0.077583,0.602492,99.801765
2175,2025-03-30 19:12:20,7.744247,0.077544,0.601921,99.779701
2176,2025-03-30 19:12:21,7.742565,0.077788,0.60239,99.735428
2177,2025-03-30 19:12:22,7.742283,0.077712,0.600776,99.886597
2178,2025-03-30 19:12:23,7.743986,0.077695,0.601532,99.775772
2179,2025-03-30 19:12:24,7.743484,0.077611,0.600886,99.672829
2180,2025-03-30 19:12:25,7.741938,0.077359,0.60157,99.802689
2181,2025-03-30 19:12:26,7.742147,0.077611,0.600642,99.830292
2182,2025-03-30 19:12:28,7.740497,0.077487,0.601627,99.800461
2183,2025-03-30 19:12:29,7.741552,0.077665,0.599764,99.843987
2184,2025-03-30 19:12:30,7.740612,0.077652,0.601708,99.61808
2185,2025-03-30 19:12:31,7.739943,0.077871,0.600867,99.996223
2186,2025-03-30 19:12:32,7.739745,0.077906,0.601612,99.700569
2187,2025-03-30 19:12:33,7.73987,0.077714,0.602639,99.547516
2188,2025-03-30 19:12:34,7.74034,0.077545,0.600831,99.563042
2189,2025-03-30 19:12:35,7.739525,0.077583,0.601667,99.847099
2190,2025-03-30 19:12:36,7.739327,0.077875,0.600124,99.358749
2191,2025-03-30 19:12:37,7.739108,0.077965,0.601971,99.764771
2192,2025-03-30 19:12:38,7.739035,0.077962,0.601197,99.526924
2193,2025-03-30 19:12:39,7.738533,0.077816,0.602301,99.774071
2194,2025-03-30 19:12:41,7.739724,0.077762,0.601774,99.645416
2195,2025-03-30 19:12:42,7.738502,0.077498,0.601367,99.453522
2196,2025-03-30 19:12:43,7.737332,0.07778,0.60034,99.512306
2197,2025-03-30 19:12:44,7.737405,0.077814,0.601267,99.650238
2198,2025-03-30 19:12:45,7.73753,0.07763,0.601534,99.596268
2199,2025-03-30 19:12:46,7.736935,0.077662,0.602879,99.375427
2200,2025-03-30 19:12:47,7.736945,0.07765,0.60006,99.630257
2201,2025-03-30 19:12:48,7.736548,0.077926,0.60197,99.496132
2202,2025-03-30 19:12:49,7.737666,0.077676,0.600418,99.773621
2203,2025-03-30 19:12:50,7.735974,0.077644,0.602764,99.425591
2204,2025-03-30 19:12:51,7.737092,0.077537,0.601883,99.709702
2205,2025-03-30 19:12:52,7.737071,0.077554,0.602183,99.250229
2206,2025-03-30 19:12:54,7.736485,0.077801,0.60189,99.557999
2207,2025-03-30 19:12:55,7.734261,0.077657,0.601131,99.785423
2208,2025-03-30 19:12:57,7.734042,0.077566,0.601724,99.253288
2209,2025-03-30 19:12:58,7.733947,0.077621,0.600405,99.604652
2210,2025-03-30 19:12:59,7.734083,0.07778,0.600609,99.695168
2211,2025-03-30 19:13:00,7.734626,0.077777,0.601244,99.500679
2212,2025-03-30 19:13:01,7.732965,0.077848,0.601181,99.253479
2213,2025-03-30 19:13:02,7.734094,0.077719,0.601414,99.628723
2214,2025-03-30 19:13:03,7.733174,0.07771,0.601409,99.473526
2215,2025-03-30 19:13:04,7.733707,0.07765,0.600951,99.410843
2216,2025-03-30 19:13:05,7.732412,0.077784,0.60067,99.839958
2217,2025-03-30 19:13:06,7.733185,0.077647,0.601837,99.322304
2218,2025-03-30 19:13:07,7.731848,0.077704,0.601319,99.235657
2219,2025-03-30 19:13:09,7.731932,0.077906,0.602379,99.652733
2220,2025-03-30 19:13:10,7.730647,0.07777,0.600382,99.460793
2221,2025-03-30 19:13:11,7.730636,0.077656,0.600001,99.428246
2222,2025-03-30 19:13:12,7.73001,0.077743,0.60127,99.411415
2223,2025-03-30 19:13:13,7.730897,0.077624,0.600028,99.482346
2224,2025-03-30 19:13:14,7.730981,0.077936,0.600959,99.563057
2225,2025-03-30 19:13:15,7.730845,0.077871,0.600018,99.582176
2226,2025-03-30 19:13:16,7.730354,0.077735,0.601608,99.170624
2227,2025-03-30 19:13:17,7.731044,0.077836,0.602062,99.132652
2228,2025-03-30 19:13:18,7.729456,0.077923,0.602413,99.324898
2229,2025-03-30 19:13:19,7.729717,0.077752,0.601959,99.050461
2230,2025-03-30 19:13:20,7.729727,0.077662,0.600238,99.501068
2231,2025-03-30 19:13:21,7.729247,0.077979,0.600559,99.337349
2232,2025-03-30 19:13:23,7.729195,0.077636,0.601208,99.667252
2233,2025-03-30 19:13:24,7.727555,0.077757,0.60096,99.328049
2234,2025-03-30 19:13:25,7.727638,0.077823,0.601371,99.146942
2235,2025-03-30 19:13:26,7.726886,0.077608,0.601261,99.320854
2236,2025-03-30 19:13:27,7.72791,0.077639,0.60036,99.236259
2237,2025-03-30 19:13:28,7.727534,0.077921,0.602499,99.241646
2238,2025-03-30 19:13:29,7.727085,0.077965,0.602374,99.289017
2239,2025-03-30 19:13:30,7.727889,0.077852,0.603201,99.342812
2240,2025-03-30 19:13:31,7.726813,0.077945,0.601645,99.217697
2241,2025-03-30 19:13:32,7.726333,0.078014,0.601248,99.103264
2242,2025-03-30 19:13:33,7.727273,0.07767,0.599804,99.165138
2243,2025-03-30 19:13:34,7.727074,0.077765,0.601161,99.25779
2244,2025-03-30 19:13:36,7.725946,0.077717,0.600172,99.488998
2245,2025-03-30 19:13:37,7.725288,0.077841,0.599758,99.203972
2246,2025-03-30 19:13:38,7.724265,0.07791,0.601829,99.252899
2247,2025-03-30 19:13:39,7.725132,0.077795,0.60081,99.260689
2248,2025-03-30 19:13:40,7.724442,0.077838,0.601592,99.241898
2249,2025-03-30 19:13:41,7.724359,0.077887,0.602411,99.116302
2250,2025-03-30 19:13:42,7.72393,0.077944,0.602372,98.818817
2251,2025-03-30 19:13:43,7.723481,0.077965,0.601979,99.271271
2252,2025-03-30 19:13:44,7.723909,0.077895,0.60072,99.035629
2253,2025-03-30 19:13:45,7.723512,0.077838,0.60119,99.312019
2254,2025-03-30 19:13:46,7.724139,0.077809,0.601338,99.266251
2255,2025-03-30 19:13:47,7.723638,0.077901,0.602956,98.872337
2256,2025-03-30 19:13:49,7.722447,0.077792,0.600123,99.182526
2257,2025-03-30 19:13:50,7.722802,0.077793,0.601603,99.334984
2258,2025-03-30 19:13:52,7.721287,0.077895,0.59971,99.253532
2259,2025-03-30 19:13:53,7.72227,0.078099,0.601351,99.378464
2260,2025-03-30 19:13:54,7.721987,0.077836,0.601762,99.233223
2261,2025-03-30 19:13:55,7.720347,0.077821,0.602496,99.086365
2262,2025-03-30 19:13:56,7.721695,0.077749,0.601786,99.15345
2263,2025-03-30 19:13:57,7.721726,0.077847,0.602917,98.973488
2264,2025-03-30 19:13:58,7.721287,0.077858,0.600644,98.982658
2265,2025-03-30 19:13:59,7.719679,0.077767,0.600576,99.010025
2266,2025-03-30 19:14:00,7.720567,0.078009,0.600487,99.331589
2267,2025-03-30 19:14:02,7.719836,0.077777,0.602393,98.666634
2268,2025-03-30 19:14:03,7.719251,0.077782,0.600248,99.334206
2269,2025-03-30 19:14:04,7.720191,0.077992,0.601009,99.025764
2270,2025-03-30 19:14:05,7.718687,0.077825,0.60113,99.234482
2271,2025-03-30 19:14:06,7.718342,0.077918,0.602863,99.262344
2272,2025-03-30 19:14:07,7.718352,0.077786,0.603136,98.946793
2273,2025-03-30 19:14:08,7.719303,0.077892,0.600908,99.337181
2274,2025-03-30 19:14:09,7.717924,0.077864,0.602018,99.00032
2275,2025-03-30 19:14:10,7.717976,0.077691,0.599919,99.156471
2276,2025-03-30 19:14:11,7.718457,0.078004,0.601023,99.091667
2277,2025-03-30 19:14:12,7.716743,0.077727,0.601132,98.918884
2278,2025-03-30 19:14:14,7.716671,0.077813,0.601152,99.00119
2279,2025-03-30 19:14:15,7.716106,0.077849,0.601378,98.905396
2280,2025-03-30 19:14:16,7.715511,0.07796,0.6022,98.748711
2281,2025-03-30 19:14:17,7.716451,0.077919,0.602046,99.0326
2282,2025-03-30 19:14:18,7.716211,0.077822,0.600855,98.987503
2283,2025-03-30 19:14:19,7.716347,0.077925,0.601095,99.204666
2284,2025-03-30 19:14:20,7.71479,0.078052,0.60303,99.003143
2285,2025-03-30 19:14:21,7.715877,0.077825,0.602571,98.905174
2286,2025-03-30 19:14:22,7.715386,0.077857,0.601336,98.983299
2287,2025-03-30 19:14:23,7.715365,0.078147,0.601831,99.297043
2288,2025-03-30 19:14:24,7.715354,0.077864,0.602379,98.863396
2289,2025-03-30 19:14:25,7.713934,0.077886,0.601217,98.421623
2290,2025-03-30 19:14:27,7.713464,0.077936,0.601677,98.746201
2291,2025-03-30 19:14:28,7.713621,0.077757,0.600745,99.0681
2292,2025-03-30 19:14:29,7.713088,0.077994,0.601558,98.815018
2293,2025-03-30 19:14:30,7.71407,0.077808,0.60074,99.078453
2294,2025-03-30 19:14:31,7.71314,0.077921,0.601003,98.992996
2295,2025-03-30 19:14:32,7.713631,0.078072,0.600536,98.98127
2296,2025-03-30 19:14:33,7.711897,0.077987,0.603015,98.909439
2297,2025-03-30 19:14:34,7.712983,0.07804,0.60133,98.933441
2298,2025-03-30 19:14:35,7.712712,0.077951,0.601871,99.144226
2299,2025-03-30 19:14:37,7.712242,0.07822,0.602336,98.814255
2300,2025-03-30 19:14:38,7.711291,0.077766,0.600706,98.888863
2301,2025-03-30 19:14:40,7.711082,0.077757,0.599958,99.118034
2302,2025-03-30 19:14:41,7.709829,0.077952,0.602025,98.904045
2303,2025-03-30 19:14:42,7.709442,0.077953,0.60124,99.099785
2304,2025-03-30 19:14:43,7.709327,0.077951,0.601062,99.024094
2305,2025-03-30 19:14:44,7.710372,0.077853,0.600636,98.626938
2306,2025-03-30 19:14:45,7.709087,0.078099,0.601034,99.041145
2307,2025-03-30 19:14:46,7.708858,0.07802,0.601519,98.923973
2308,2025-03-30 19:14:47,7.710236,0.077795,0.600762,99.04438
2309,2025-03-30 19:14:48,7.709808,0.078048,0.602438,98.821518
2310,2025-03-30 19:14:49,7.709202,0.078182,0.600632,98.556572
2311,2025-03-30 19:14:50,7.709118,0.078059,0.601406,98.724251
2312,2025-03-30 19:14:51,7.70915,0.077814,0.600875,98.771416
2313,2025-03-30 19:14:52,7.707562,0.078057,0.6012,98.853973
2314,2025-03-30 19:14:54,7.708001,0.077982,0.601034,98.665878
2315,2025-03-30 19:14:55,7.707374,0.077969,0.601824,98.63578
2316,2025-03-30 19:14:56,7.707102,0.077693,0.599247,98.880417
2317,2025-03-30 19:14:57,7.707708,0.077891,0.601066,98.757111
2318,2025-03-30 19:14:58,7.706319,0.077945,0.601682,98.541725
2319,2025-03-30 19:14:59,7.707019,0.078413,0.602302,98.593948
2320,2025-03-30 19:15:00,7.707416,0.078,0.599384,98.801346
2321,2025-03-30 19:15:01,7.705369,0.07786,0.599951,98.972008
2322,2025-03-30 19:15:02,7.706538,0.078165,0.603251,98.747383
2323,2025-03-30 19:15:03,7.706037,0.077834,0.602269,98.782867
2324,2025-03-30 19:15:04,7.705671,0.078008,0.601513,98.792358
2325,2025-03-30 19:15:06,7.705703,0.078109,0.600961,98.891518
2326,2025-03-30 19:15:07,7.703739,0.078033,0.600947,98.877579
2327,2025-03-30 19:15:08,7.70399,0.077984,0.600444,98.797607
2328,2025-03-30 19:15:09,7.704815,0.077943,0.600323,98.878143
2329,2025-03-30 19:15:10,7.70305,0.078021,0.600609,98.880898
2330,2025-03-30 19:15:11,7.703384,0.077947,0.600001,98.830093
2331,2025-03-30 19:15:12,7.703791,0.078008,0.601784,98.680161
2332,2025-03-30 19:15:13,7.704293,0.078085,0.602682,98.798393
2333,2025-03-30 19:15:14,7.704157,0.078114,0.601892,98.80674
2334,2025-03-30 19:15:15,7.703561,0.078281,0.601768,98.689842
2335,2025-03-30 19:15:16,7.702517,0.077961,0.601767,98.305122
2336,2025-03-30 19:15:17,7.703321,0.078229,0.603456,98.807404
2337,2025-03-30 19:15:19,7.701253,0.078081,0.60111,98.663849
2338,2025-03-30 19:15:20,7.701942,0.078027,0.601762,98.758369
2339,2025-03-30 19:15:21,7.701201,0.078069,0.600158,98.847778
2340,2025-03-30 19:15:22,7.701974,0.078204,0.600085,98.400101
2341,2025-03-30 19:15:23,7.700637,0.078031,0.599911,98.608803
2342,2025-03-30 19:15:24,7.699947,0.078073,0.601445,98.520096
2343,2025-03-30 19:15:25,7.699884,0.078192,0.60143,98.511009
2344,2025-03-30 19:15:26,7.701023,0.07789,0.601244,98.390511
2345,2025-03-30 19:15:27,7.701566,0.078017,0.60224,98.767769
2346,2025-03-30 19:15:28,7.699435,0.077854,0.600216,98.64048
2347,2025-03-30 19:15:29,7.700783,0.078068,0.601928,98.503143
2348,2025-03-30 19:15:30,7.699164,0.078139,0.601933,98.761841
2349,2025-03-30 19:15:31,7.700156,0.078108,0.600432,98.74202
2350,2025-03-30 19:15:33,7.698308,0.077987,0.600775,98.677673
2351,2025-03-30 19:15:34,7.698788,0.077973,0.601294,98.509613
2352,2025-03-30 19:15:35,7.698151,0.078179,0.60123,98.592712
2353,2025-03-30 19:15:36,7.698276,0.077955,0.60162,98.47068
2354,2025-03-30 19:15:37,7.699185,0.07807,0.602004,98.524994
2355,2025-03-30 19:15:38,7.699592,0.078127,0.601764,98.655556
2356,2025-03-30 19:15:39,7.698788,0.078069,0.602049,98.311287
2357,2025-03-30 19:15:40,7.698736,0.078048,0.601865,98.424294
2358,2025-03-30 19:15:41,7.697618,0.078172,0.601602,98.344299
2359,2025-03-30 19:15:42,7.698767,0.077971,0.601023,98.650101
2360,2025-03-30 19:15:43,7.698067,0.078112,0.603076,98.793518
2361,2025-03-30 19:15:44,7.697085,0.078035,0.601098,98.557526
2362,2025-03-30 19:15:46,7.696291,0.077997,0.60098,98.487663
2363,2025-03-30 19:15:47,7.697712,0.077987,0.600342,98.349197
2364,2025-03-30 19:15:48,7.696949,0.078135,0.600973,98.712273
2365,2025-03-30 19:15:49,7.696093,0.078172,0.600117,98.599144
2366,2025-03-30 19:15:50,7.69744,0.078234,0.601798,98.597527
2367,2025-03-30 19:15:51,7.69719,0.07806,0.600907,98.619522
2368,2025-03-30 19:15:52,7.695863,0.078052,0.598928,98.573402
2369,2025-03-30 19:15:53,7.695811,0.078126,0.601548,98.401093
2370,2025-03-30 19:15:54,7.695664,0.078439,0.601968,98.356956
2371,2025-03-30 19:15:55,7.695644,0.077947,0.602102,98.472061
2372,2025-03-30 19:15:56,7.695727,0.07817,0.600959,98.740082
2373,2025-03-30 19:15:57,7.696229,0.078207,0.60157,98.283325
2374,2025-03-30 19:15:59,7.69462,0.078056,0.600265,98.534325
2375,2025-03-30 19:16:00,7.695257,0.078065,0.600866,98.636208
2376,2025-03-30 19:16:01,7.695717,0.077994,0.600505,98.713867
2377,2025-03-30 19:16:02,7.694348,0.077925,0.60217,98.343361
2378,2025-03-30 19:16:03,7.693732,0.077961,0.60068,98.712669
2379,2025-03-30 19:16:04,7.694422,0.07827,0.601129,98.395607
2380,2025-03-30 19:16:05,7.694505,0.078026,0.60016,98.241478
2381,2025-03-30 19:16:06,7.694662,0.078081,0.601545,98.525307
2382,2025-03-30 19:16:07,7.693388,0.078208,0.602029,98.346016
2383,2025-03-30 19:16:08,7.694244,0.078038,0.602301,98.279869
2384,2025-03-30 19:16:09,7.693231,0.078068,0.601675,98.232574
2385,2025-03-30 19:16:10,7.692896,0.078269,0.601868,98.592758
2386,2025-03-30 19:16:11,7.694035,0.07812,0.600476,98.472298
2387,2025-03-30 19:16:13,7.692071,0.078113,0.599979,98.52861
2388,2025-03-30 19:16:14,7.693064,0.078104,0.601256,98.643845
2389,2025-03-30 19:16:15,7.691539,0.078178,0.601049,98.548302
2390,2025-03-30 19:16:16,7.691142,0.07816,0.600741,98.291809
2391,2025-03-30 19:16:17,7.692061,0.078254,0.59979,98.421234
2392,2025-03-30 19:16:18,7.692406,0.078291,0.601519,98.425407
2393,2025-03-30 19:16:19,7.692197,0.078113,0.60212,98.281509
2394,2025-03-30 19:16:20,7.691006,0.078256,0.600218,98.414917
2395,2025-03-30 19:16:21,7.692385,0.078285,0.602161,98.294502
2396,2025-03-30 19:16:22,7.691758,0.078387,0.602362,98.447296
2397,2025-03-30 19:16:23,7.689972,0.078091,0.601466,98.216515
2398,2025-03-30 19:16:25,7.691006,0.078104,0.60279,98.361031
2399,2025-03-30 19:16:26,7.689533,0.07804,0.600543,98.659096
2400,2025-03-30 19:16:27,7.689345,0.078239,0.60103,98.557159
2401,2025-03-30 19:16:28,7.690118,0.078018,0.601106,98.270256
2402,2025-03-30 19:16:29,7.688499,0.078156,0.600691,98.472839
2403,2025-03-30 19:16:30,7.688113,0.078308,0.600562,98.347191
2404,2025-03-30 19:16:32,7.688081,0.078378,0.601859,98.280891
2405,2025-03-30 19:16:33,7.689491,0.078107,0.601281,98.366615
2406,2025-03-30 19:16:34,7.689512,0.078554,0.601509,98.264
2407,2025-03-30 19:16:35,7.688154,0.078396,0.601694,98.048332
2408,2025-03-30 19:16:36,7.688447,0.078308,0.602304,98.308281
2409,2025-03-30 19:16:38,7.687057,0.078211,0.601645,98.034096
2410,2025-03-30 19:16:39,7.686556,0.078085,0.6009,98.423218
2411,2025-03-30 19:16:40,7.688144,0.078166,0.600756,98.141968
2412,2025-03-30 19:16:41,7.68687,0.078195,0.601752,98.223419
2413,2025-03-30 19:16:42,7.687193,0.078036,0.599836,98.627373
2414,2025-03-30 19:16:43,7.686681,0.077966,0.602569,98.517403
2415,2025-03-30 19:16:44,7.687099,0.07824,0.601299,98.321251
2416,2025-03-30 19:16:45,7.685992,0.078044,0.601934,98.343697
2417,2025-03-30 19:16:46,7.685773,0.078266,0.602159,98.524773
2418,2025-03-30 19:16:47,7.685125,0.078021,0.600656,98.269234
2419,2025-03-30 19:16:48,7.686451,0.078205,0.601111,98.307602
2420,2025-03-30 19:16:49,7.686138,0.07824,0.602829,98.20179
2421,2025-03-30 19:16:50,7.686327,0.07822,0.600873,98.201981
2422,2025-03-30 19:16:52,7.685522,0.078116,0.601421,98.144142
2423,2025-03-30 19:16:53,7.684237,0.078351,0.60177,98.423309
2424,2025-03-30 19:16:54,7.68407,0.078303,0.601271,98.213051
2425,2025-03-30 19:16:55,7.685062,0.078407,0.601589,98.230431
2426,2025-03-30 19:16:56,7.684341,0.078347,0.601775,98.249863
2427,2025-03-30 19:16:57,7.684801,0.078337,0.602132,98.322617
2428,2025-03-30 19:16:58,7.684206,0.078103,0.601273,97.963951
2429,2025-03-30 19:16:59,7.685083,0.078255,0.602803,98.046837
2430,2025-03-30 19:17:00,7.6829,0.078374,0.601988,98.098877
2431,2025-03-30 19:17:01,7.68406,0.078295,0.601901,97.829292
2432,2025-03-30 19:17:02,7.683568,0.078502,0.600404,98.46315
2433,2025-03-30 19:17:03,7.68361,0.07842,0.600851,97.986847
2434,2025-03-30 19:17:05,7.681803,0.07838,0.601404,98.201401
2435,2025-03-30 19:17:06,7.682691,0.078243,0.602405,98.26223
2436,2025-03-30 19:17:07,7.681323,0.078195,0.602041,98.097618
2437,2025-03-30 19:17:08,7.681532,0.078091,0.601118,98.254875
2438,2025-03-30 19:17:09,7.681145,0.078099,0.599903,98.404404
2439,2025-03-30 19:17:10,7.681605,0.078189,0.600103,98.27446
2440,2025-03-30 19:17:11,7.681626,0.078221,0.602281,97.990143
2441,2025-03-30 19:17:12,7.680811,0.078476,0.602407,98.0783
2442,2025-03-30 19:17:13,7.680905,0.07833,0.602037,98.001816
2443,2025-03-30 19:17:14,7.680351,0.078168,0.601394,98.022995
2444,2025-03-30 19:17:15,7.679725,0.078315,0.601639,97.935585
2445,2025-03-30 19:17:16,7.679516,0.078137,0.600176,98.164253
2446,2025-03-30 19:17:17,7.680456,0.078163,0.60211,98.125145
2447,2025-03-30 19:17:19,7.680404,0.078283,0.601256,98.131264
2448,2025-03-30 19:17:20,7.680602,0.078295,0.600619,98.273544
2449,2025-03-30 19:17:21,7.679829,0.078182,0.600934,98.058296
2450,2025-03-30 19:17:22,7.679369,0.078279,0.600957,98.036049
2451,2025-03-30 19:17:23,7.679505,0.078409,0.601865,97.801666
2452,2025-03-30 19:17:24,7.677521,0.07836,0.601872,97.987465
2453,2025-03-30 19:17:25,7.678377,0.078602,0.603254,97.935905
2454,2025-03-30 19:17:26,7.678137,0.07842,0.600444,98.308754
2455,2025-03-30 19:17:27,7.678074,0.0784,0.602514,98.043709
2456,2025-03-30 19:17:28,7.677542,0.078474,0.602961,97.744324
2457,2025-03-30 19:17:29,7.677406,0.078359,0.600465,98.152458
2458,2025-03-30 19:17:31,7.678576,0.078373,0.601892,97.734718
2459,2025-03-30 19:17:32,7.676675,0.078359,0.600479,98.145409
2460,2025-03-30 19:17:33,7.676925,0.07816,0.601515,97.951637
2461,2025-03-30 19:17:34,7.677207,0.078207,0.600531,98.158836
2462,2025-03-30 19:17:35,7.67586,0.078278,0.599103,98.077545
2463,2025-03-30 19:17:36,7.676058,0.07822,0.600162,97.796165
2464,2025-03-30 19:17:37,7.676132,0.078441,0.600487,98.094391
2465,2025-03-30 19:17:38,7.676601,0.078341,0.601815,98.004532
2466,2025-03-30 19:17:39,7.676633,0.078108,0.600374,98.087372
